# CubeSmart (CUBE)  source=yahoo  generated=2026-04-26T14:44:48.655Z
date,value
2019-02-06,112.7994
2019-02-07,114.1898
2019-02-08,114.6654
2019-02-11,114.1166
2019-02-12,112.9824
2019-02-13,113.6044
2019-02-14,113.8971
2019-02-15,114.1898
2019-02-19,114.2996
2019-02-20,111.5189
2019-02-21,108.2992
2019-02-22,110.5676
2019-02-25,110.1285
2019-02-26,110.6042
2019-02-27,110.6774
2019-02-28,112.1043
2019-03-01,111.2994
2019-03-04,112.2141
2019-03-05,112.5067
2019-03-06,111.5189
2019-03-07,111.2262
2019-03-08,111.9579
2019-03-11,113.5312
2019-03-12,114.0068
2019-03-13,114.5922
2019-03-14,115.2142
2019-03-15,114.8483
2019-03-18,113.8605
2019-03-19,113.641
2019-03-20,115.2508
2019-03-21,117.007
2019-03-22,117.446
2019-03-25,118.2144
2019-03-26,118.1778
2019-03-27,117.2997
2019-03-28,118.6535
2019-03-29,118.3948
2019-04-01,118.4318
2019-04-02,119.1708
2019-04-03,118.986
2019-04-04,118.5057
2019-04-05,119.023
2019-04-08,117.5818
2019-04-09,117.5079
2019-04-10,118.5057
2019-04-11,118.21
2019-04-12,118.8382
2019-04-15,117.5449
2019-04-16,114.9213
2019-04-17,113.8127
2019-04-18,115.2169
2019-04-22,113.1476
2019-04-23,114.5518
2019-04-24,116.2146
2019-04-25,116.2146
2019-04-26,117.8775
2019-04-29,116.8798
2019-04-30,117.9144
2019-05-01,119.06
2019-05-02,119.2817
2019-05-03,119.9837
2019-05-06,119.7251
2019-05-07,118.3948
2019-05-08,118.6165
2019-05-09,120.0207
2019-05-10,121.2771
2019-05-13,122.09
2019-05-14,121.4618
2019-05-15,121.4618
2019-05-16,121.9053
2019-05-17,122.1639
2019-05-20,122.3856
2019-05-21,122.903
2019-05-22,123.1247
2019-05-23,123.9746
2019-05-24,124.7506
2019-05-28,124.1963
2019-05-29,123.0138
2019-05-30,123.1986
2019-05-31,124.6028
2019-06-03,124.2332
2019-06-04,123.3834
2019-06-05,126.5982
2019-06-06,124.8984
2019-06-07,125.6744
2019-06-10,125.194
2019-06-11,125.8961
2019-06-12,125.6005
2019-06-13,125.6744
2019-06-14,125.5635
2019-06-17,126.5982
2019-06-18,126.3764
2019-06-19,126.3764
2019-06-20,127.4481
2019-06-21,126.2286
2019-06-24,126.0808
2019-06-25,124.1594
2019-06-26,122.903
2019-06-27,123.8268
2019-06-28,124.7595
2019-07-01,123.9014
2019-07-02,127.1099
2019-07-03,128.453
2019-07-05,128.1545
2019-07-08,129.3111
2019-07-09,130.02
2019-07-10,130.6915
2019-07-11,130.3184
2019-07-12,130.3931
2019-07-15,129.6469
2019-07-16,128.5649
2019-07-17,128.938
2019-07-18,128.4903
2019-07-19,124.2372
2019-07-22,124.0133
2019-07-23,124.6476
2019-07-24,124.461
2019-07-25,124.7968
2019-07-26,124.461
2019-07-29,125.6922
2019-07-30,125.5057
2019-07-31,126.6622
2019-08-01,128.6396
2019-08-02,129.908
2019-08-05,128.2291
2019-08-06,128.6396
2019-08-07,130.1319
2019-08-08,130.7288
2019-08-09,131.5496
2019-08-12,131.5869
2019-08-13,131.1392
2019-08-14,129.7588
2019-08-15,131.5496
2019-08-16,131.475
2019-08-19,131.9973
2019-08-20,131.0646
2019-08-21,131.5869
2019-08-22,132.1093
2019-08-23,131.2138
2019-08-26,132.0719
2019-08-27,132.6689
2019-08-28,132.4077
2019-08-29,133.1166
2019-08-30,133.9001
2019-09-03,133.9374
2019-09-04,135.467
2019-09-05,133.9747
2019-09-06,134.2358
2019-09-09,133.4896
2019-09-10,130.8034
2019-09-11,131.5869
2019-09-12,131.6615
2019-09-13,130.2065
2019-09-16,130.99
2019-09-17,134.0493
2019-09-18,133.3031
2019-09-19,133.415
2019-09-20,132.8927
2019-09-23,131.8108
2019-09-24,131.9227
2019-09-25,131.1392
2019-09-26,131.6989
2019-09-27,130.7661
2019-09-30,131.4062
2019-10-01,129.3354
2019-10-02,130.1261
2019-10-03,132.3099
2019-10-04,132.4982
2019-10-07,131.8204
2019-10-08,132.3852
2019-10-09,131.7451
2019-10-10,130.7661
2019-10-11,130.0508
2019-10-14,130.5402
2019-10-15,129.486
2019-10-16,129.3354
2019-10-17,129.5613
2019-10-18,129.486
2019-10-21,131.4815
2019-10-22,129.2601
2019-10-23,129.2977
2019-10-24,129.1471
2019-10-25,120.4871
2019-10-28,121.4284
2019-10-29,120.2988
2019-10-30,119.4705
2019-10-31,119.3575
2019-11-01,120.0352
2019-11-04,119.1693
2019-11-05,116.7972
2019-11-06,118.0774
2019-11-07,118.0397
2019-11-08,116.6465
2019-11-11,116.3077
2019-11-12,114.2368
2019-11-13,116.3454
2019-11-14,117.3996
2019-11-15,117.5879
2019-11-18,117.8891
2019-11-19,118.002
2019-11-20,118.3786
2019-11-21,116.8725
2019-11-22,115.63
2019-11-25,115.1405
2019-11-26,116.1194
2019-11-27,115.7429
2019-11-29,116.1194
2019-12-02,113.785
2019-12-03,115.3287
2019-12-04,115.5923
2019-12-05,116.5336
2019-12-06,117.6632
2019-12-09,117.6632
2019-12-10,116.7219
2019-12-11,114.9899
2019-12-12,112.7684
2019-12-13,113.785
2019-12-16,114.2368
2019-12-17,114.425
2019-12-18,116.7972
2019-12-19,117.8514
2019-12-20,119.3199
2019-12-23,117.7385
2019-12-24,117.9267
2019-12-26,117.9267
2019-12-27,118.3033
2019-12-30,118.115
2019-12-31,119.7893
2020-01-02,119.0283
2020-01-03,120.3601
2020-01-06,119.4088
2020-01-07,118.2291
2020-01-08,118.0008
2020-01-09,116.5929
2020-01-10,118.1531
2020-01-13,118.1911
2020-01-14,117.8486
2020-01-15,118.0769
2020-01-16,119.9035
2020-01-17,119.7893
2020-01-21,120.7026
2020-01-22,118.8761
