# Prologis (PLD)  source=yahoo  generated=2026-07-06T10:01:25.891Z
date,value
2020-03-02,197.3896
2020-03-03,199.8942
2020-03-04,211.0304
2020-03-05,200.6098
2020-03-06,192.0451
2020-03-09,173.9095
2020-03-10,180.8194
2020-03-11,164.7858
2020-03-12,156.9367
2020-03-13,175.4715
2020-03-16,145.1664
2020-03-17,159.3945
2020-03-18,152.878
2020-03-19,144.1067
2020-03-20,141.6489
2020-03-23,142.8891
2020-03-24,159.0788
2020-03-25,162.7767
2020-03-26,175.1784
2020-03-27,178.5155
2020-03-30,186.881
2020-03-31,181.2213
2020-04-01,165.1894
2020-04-02,170.2628
2020-04-03,165.9335
2020-04-06,180.9057
2020-04-07,182.5292
2020-04-08,194.3219
2020-04-09,206.8363
2020-04-13,194.8406
2020-04-14,201.0188
2020-04-15,195.1336
2020-04-16,198.8767
2020-04-17,203.4315
2020-04-20,199.5532
2020-04-21,200.6806
2020-04-22,198.1325
2020-04-23,195.6072
2020-04-24,200.7707
2020-04-27,207.0843
2020-04-28,202.0109
2020-04-29,203.2962
2020-04-30,201.1992
2020-05-01,195.8327
2020-05-04,196.464
2020-05-05,197.8395
2020-05-06,196.0356
2020-05-07,198.5836
2020-05-08,202.8678
2020-05-11,200.41
2020-05-12,189.9025
2020-05-13,186.7907
2020-05-14,189.5867
2020-05-15,187.7829
2020-05-18,195.7876
2020-05-19,190.9397
2020-05-20,196.4415
2020-05-21,194.818
2020-05-22,197.4111
2020-05-26,202.9805
2020-05-27,206.9039
2020-05-28,209.8126
2020-05-29,206.3177
2020-06-01,211.2783
2020-06-02,215.2468
2020-06-03,219.4408
2020-06-04,210.4891
2020-06-05,215.8105
2020-06-08,220.4555
2020-06-09,219.4634
2020-06-10,217.3889
2020-06-11,204.9873
2020-06-12,212.992
2020-06-15,214.149
2020-06-16,219.8437
2020-06-17,219.3899
2020-06-18,215.7371
2020-06-19,208.4318
2020-06-22,209.9972
2020-06-23,207.4788
2020-06-24,203.7354
2020-06-25,207.5243
2020-06-26,203.8034
2020-06-29,206.8436
2020-06-30,211.7442
2020-07-01,215.8733
2020-07-02,216.7808
2020-07-06,216.8035
2020-07-07,215.1473
2020-07-08,217.2573
2020-07-09,219.095
2020-07-10,215.1246
2020-07-13,212.2887
2020-07-14,211.8575
2020-07-15,212.6743
2020-07-16,208.9536
2020-07-17,216.3044
2020-07-20,214.9204
2020-07-21,222.1805
2020-07-22,223.2014
2020-07-23,224.3813
2020-07-24,226.6727
2020-07-27,230.8699
2020-07-28,232.6395
2020-07-29,240.8751
2020-07-30,238.6517
2020-07-31,239.1735
2020-08-03,238.1753
2020-08-04,239.5592
2020-08-05,237.9938
2020-08-06,237.9484
2020-08-07,238.3795
2020-08-10,235.3394
2020-08-11,228.034
2020-08-12,233.4109
2020-08-13,232.8664
2020-08-14,232.1404
2020-08-17,236.4284
2020-08-18,235.1579
2020-08-19,230.8245
2020-08-20,232.9798
2020-08-21,233.7739
2020-08-24,231.4143
2020-08-25,231.369
2020-08-26,229.2137
2020-08-27,231.1875
2020-08-28,232.526
2020-08-31,231.0967
2020-09-01,230.28
2020-09-02,237.2678
2020-09-03,230.5296
2020-09-04,228.6011
2020-09-08,224.1543
2020-09-09,229.1003
2020-09-10,226.8996
2020-09-11,227.3533
2020-09-14,231.3009
2020-09-15,233.0705
2020-09-16,232.8196
2020-09-17,230.6749
2020-09-18,227.0698
2020-09-21,220.2933
2020-09-22,226.3169
2020-09-23,217.4412
2020-09-24,217.5782
2020-09-25,222.8488
2020-09-28,228.2335
2020-09-29,227.2751
2020-09-30,229.5797
2020-10-01,233.0934
2020-10-02,237.7936
2020-10-05,240.0068
2020-10-06,238.3868
2020-10-07,241.3073
2020-10-08,243.7714
2020-10-09,243.9312
2020-10-12,247.0799
2020-10-13,243.2924
2020-10-14,237.3601
2020-10-15,239.5276
2020-10-16,237.8848
2020-10-19,235.0556
2020-10-20,236.2192
2020-10-21,234.2114
2020-10-22,234.5536
2020-10-23,235.5576
